,resfindernewid_1,resfindernewid_10,resfindernewid_100,resfindernewid_101,resfindernewid_102,resfindernewid_103,resfindernewid_104,resfindernewid_105,resfindernewid_106,resfindernewid_107,resfindernewid_108,resfindernewid_109,resfindernewid_11,resfindernewid_110,resfindernewid_111,resfindernewid_112,resfindernewid_113,resfindernewid_114,resfindernewid_115,resfindernewid_116,resfindernewid_117,resfindernewid_118,resfindernewid_119,resfindernewid_12,resfindernewid_120,resfindernewid_121,resfindernewid_13,resfindernewid_14,resfindernewid_15,resfindernewid_16,resfindernewid_17,resfindernewid_18,resfindernewid_19,resfindernewid_2,resfindernewid_20,resfindernewid_21,resfindernewid_22,resfindernewid_23,resfindernewid_24,resfindernewid_25,resfindernewid_26,resfindernewid_27,resfindernewid_28,resfindernewid_29,resfindernewid_3,resfindernewid_30,resfindernewid_31,resfindernewid_32,resfindernewid_33,resfindernewid_34,resfindernewid_35,resfindernewid_36,resfindernewid_37,resfindernewid_38,resfindernewid_39,resfindernewid_4,resfindernewid_40,resfindernewid_41,resfindernewid_42,resfindernewid_43,resfindernewid_44,resfindernewid_45,resfindernewid_46,resfindernewid_47,resfindernewid_48,resfindernewid_49,resfindernewid_5,resfindernewid_50,resfindernewid_51,resfindernewid_52,resfindernewid_53,resfindernewid_54,resfindernewid_55,resfindernewid_56,resfindernewid_57,resfindernewid_58,resfindernewid_59,resfindernewid_6,resfindernewid_60,resfindernewid_61,resfindernewid_62,resfindernewid_63,resfindernewid_64,resfindernewid_65,resfindernewid_66,resfindernewid_67,resfindernewid_68,resfindernewid_69,resfindernewid_7,resfindernewid_70,resfindernewid_71,resfindernewid_72,resfindernewid_73,resfindernewid_74,resfindernewid_75,resfindernewid_76,resfindernewid_77,resfindernewid_78,resfindernewid_79,resfindernewid_8,resfindernewid_80,resfindernewid_81,resfindernewid_82,resfindernewid_83,resfindernewid_84,resfindernewid_85,resfindernewid_86,resfindernewid_87,resfindernewid_88,resfindernewid_89,resfindernewid_9,resfindernewid_90,resfindernewid_91,resfindernewid_92,resfindernewid_93,resfindernewid_94,resfindernewid_95,resfindernewid_96,resfindernewid_97,resfindernewid_98,resfindernewid_99
resfindernewid_22,0.0,0.022764227642276424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04052936311000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049808429118774,0.009630818619582664,0.0,0.04658901830282862,0.0457190357439734,0.0457190357439734,0.0457190357439734,0.07246376811594203,0.0457190357439734,0.03368940016433854,0.0023677979479084454,0.041390728476821195,0.728021978021978,1.0,0.04398340248962656,0.03368940016433854,0.03453947368421053,0.05008347245409015,0.050960735171261484,0.0457190357439734,0.03453947368421053,0.0023677979479084454,0.04658901830282862,0.022764227642276424,0.07246376811594203,0.18344308560677328,0.036243822075782535,0.04398340248962656,0.05981465880370682,0.038810900082576386,0.05803195962994113,0.05536912751677853,0.0023677979479084454,0.04398340248962656,0.036243822075782535,0.024429967426710098,0.044850498338870434,0.05536912751677853,0.8179190751445087,0.04746044962531224,0.03539094650205761,0.49228944246737844,0.06339814032121724,0.0023677979479084454,0.17790262172284643,0.036243822075782535,0.04311774461028192,0.0457190357439734,0.03712871287128713,0.0466278101582015,0.03712871287128713,0.03712871287128713,0.03712871287128713,0.050960735171261484,0.0023677979479084454,0.029459901800327332,0.041390728476821195,0.029459901800327332,0.022764227642276424,0.024429967426710098,0.03539094650205761,0.2049808429118774,0.04658901830282862,0.04398340248962656,0.03709810387469085,0.0023677979479084454,0.044850498338870434,0.06339814032121724,0.041390728476821195,0.03539094650205761,0.030303030303030304,0.2249269717624148,0.038810900082576386,0.026938775510204082,0.03539094650205761,0.40558659217877097,0.0023677979479084454,0.0202757502027575,0.03539094650205761,0.021103896103896104,0.05360134003350084,0.04225352112676056,0.04052936311000827,0.04398340248962656,0.0457190357439734,0.0457190357439734,0.05008347245409015,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_23,0.0,0.693135935397039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4182638105975197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01615508885298869,0.007205764611689352,0.0,0.1980952380952381,0.47479484173505276,0.4459770114942529,0.5378973105134475,0.09868995633187773,0.5685785536159601,0.1890359168241966,0.0,0.18233082706766918,0.026101141924959218,0.04398340248962656,1.0,0.42954545454545456,0.48,0.6066411238825032,0.45098039215686275,0.4279228149829739,0.49228944246737844,0.0,0.1890359168241966,0.6662251655629139,0.09868995633187773,0.024429967426710098,0.7447988904299584,0.7594405594405594,0.09965034965034965,0.37037037037037035,0.052719665271966525,0.052719665271966525,0.0,0.8022922636103151,0.5102040816326531,0.152014652014652,0.5248484848484849,0.04920767306088407,0.04052936311000827,0.09773123909249563,0.17790262172284643,0.03199343724364233,0.09773123909249563,0.0,0.05536912751677853,0.1746031746031746,0.556930693069307,0.45265588914549654,0.8191027496382055,0.5053892215568863,0.7078804347826086,0.17366946778711484,0.1780693533270853,0.6818181818181818,0.0,0.6885906040268457,0.18233082706766918,0.17790262172284643,0.6552631578947369,0.11822222222222223,0.6908602150537635,0.026101141924959218,0.18567389255419417,0.855457227138643,0.5435582822085889,0.0,0.1890359168241966,0.09773123909249563,0.1801125703564728,0.17680074836295603,0.6596306068601583,0.027777777777777776,0.4103139013452915,0.1648148148148148,0.1680594243268338,0.01862348178137652,0.0,0.1648148148148148,0.1746031746031746,0.1637372802960222,0.058922558922558925,0.36,0.4103139013452915,0.85,0.4166666666666667,0.5685785536159601,0.5725,0.4817432273262662,0.18233082706766918,0.18233082706766918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_24,0.0,0.43935926773455375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3869900771775083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02526487367563162,0.007205764611689352,0.0,0.19468186134852802,0.4696261682242991,0.44100801832760594,0.4976190476190476,0.054484492875104776,0.528554070473876,0.13846153846153847,0.0,0.1702325581395349,0.024429967426710098,0.03368940016433854,0.42954545454545456,1.0,0.5823899371069182,0.45770567786790267,0.36147186147186144,0.4134831460674157,0.7668539325842697,0.0,0.18567389255419417,0.4198645598194131,0.054484492875104776,0.0136986301369863,0.5266990291262136,0.39933259176863184,0.056255247691015954,0.40401785714285715,0.04311774461028192,0.04311774461028192,0.0,0.42630385487528344,0.6401564537157758,0.13129496402877697,0.4887573964497041,0.03966942148760331,0.030303030303030304,0.04833333333333333,0.16589434661723818,0.021933387489845652,0.054484492875104776,0.0,0.026101141924959218,0.1648148148148148,0.4610917537746806,0.4182638105975197,0.4187358916478555,0.44815668202764974,0.5090036014405762,0.164967562557924,0.1660482374768089,0.3915929203539823,0.0,0.44100801832760594,0.1702325581395349,0.1478102189781022,0.4328018223234624,0.10934744268077601,0.5266990291262136,0.03539094650205761,0.15944700460829492,0.4377142857142857,0.8048780487804879,0.0,0.1790065604498594,0.054484492875104776,0.1702325581395349,0.15096065873741996,0.5011933174224343,0.01615508885298869,0.39313399778516056,0.15625,0.14259763851044505,0.01615508885298869,0.0,0.14259763851044505,0.16589434661723818,0.14156079854809436,0.04920767306088407,0.3172774869109948,0.3793859649122807,0.45265588914549654,0.3869900771775083,0.5047846889952153,0.45433526011560693,0.4476409666283084,0.1812206572769953,0.1812206572769953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_25,0.0,0.499404052443385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025477707006369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02526487367563162,0.007205764611689352,0.0,0.24308300395256918,0.6840696117804551,0.6465968586387435,0.4958382877526754,0.07063829787234042,0.5266990291262136,0.15837937384898712,0.0,0.2049808429118774,0.026938775510204082,0.03453947368421053,0.48,0.5823899371069182,1.0,0.46449359720605354,0.5685785536159601,0.6380208333333334,0.6596306068601583,0.0,0.22731707317073171,0.4852420306965762,0.07063829787234042,0.0136986301369863,0.4852420306965762,0.4150731158605174,0.07246376811594203,0.5784190715181933,0.050960735171261484,0.050960735171261484,0.0,0.4426605504587156,0.5454545454545454,0.152014652014652,0.48699763593380613,0.04746044962531224,0.03114754098360656,0.06339814032121724,0.20038167938931298,0.022764227642276424,0.06972789115646258,0.0,0.04052936311000827,0.1992373689227836,0.5964467005076142,0.4852420306965762,0.4946492271105826,0.4531791907514451,0.5329268292682927,0.19714285714285715,0.20172084130019122,0.39622641509433965,0.0,0.4765258215962441,0.2049808429118774,0.1812206572769953,0.49228944246737844,0.11623779946761313,0.5120192307692307,0.03539094650205761,0.2049808429118774,0.48,0.6750998668442078,0.0,0.22017458777885549,0.06972789115646258,0.2049808429118774,0.1713221601489758,0.4887573964497041,0.014516129032258065,0.6025477707006369,0.18344308560677328,0.17570093457943925,0.016976556184316895,0.0,0.1724137931034483,0.19695528068506185,0.1713221601489758,0.06070826306913996,0.44930875576036866,0.5924050632911393,0.4958382877526754,0.6025477707006369,0.4958382877526754,0.4610917537746806,0.5435582822085889,0.22017458777885549,0.22731707317073171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_26,0.0,0.5666251556662516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047846889952153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022764227642276424,0.007205764611689352,0.0,0.2504970178926441,0.5903919089759798,0.556930693069307,0.5588599752168525,0.1054481546572935,0.5924050632911393,0.2049808429118774,0.0,0.2237354085603113,0.03966942148760331,0.05008347245409015,0.6066411238825032,0.45770567786790267,0.46449359720605354,1.0,0.5047846889952153,0.536019536019536,0.5193236714975845,0.0,0.2406311637080868,0.5435582822085889,0.1054481546572935,0.03114754098360656,0.6274256144890039,0.5248484848484849,0.1073943661971831,0.4696261682242991,0.054484492875104776,0.054484492875104776,0.0,0.556930693069307,0.5378973105134475,0.14885844748858448,0.5784190715181933,0.050960735171261484,0.04658901830282862,0.09868995633187773,0.2189922480620155,0.036243822075782535,0.1044776119402985,0.0,0.04225352112676056,0.21545893719806763,0.4426605504587156,0.5903919089759798,0.5518518518518518,0.5053892215568863,0.6409921671018277,0.21215043394406943,0.2192046556741028,0.5378973105134475,0.0,0.5823899371069182,0.2237354085603113,0.1992373689227836,0.5511713933415536,0.12021371326803205,0.7,0.03284072249589491,0.21428571428571427,0.5435582822085889,0.5725,0.0,0.21311475409836064,0.1044776119402985,0.22135922330097088,0.20267686424474188,0.5416666666666666,0.03453947368421053,0.5156626506024097,0.2049808429118774,0.1935483870967742,0.030303030303030304,0.0,0.1901608325449385,0.21545893719806763,0.1713221601489758,0.06070826306913996,0.4246885617214043,0.4958382877526754,0.5924050632911393,0.5047846889952153,0.5883838383838383,0.9473684210526315,0.6253229974160207,0.23333333333333334,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_27,0.0,0.3854625550660793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739972337482711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016976556184316895,0.007205764611689352,0.0,0.20961538461538462,0.7619047619047619,0.8048780487804879,0.42630385487528344,0.08823529411764706,0.4476409666283084,0.17790262172284643,0.0,0.1935483870967742,0.04311774461028192,0.050960735171261484,0.45098039215686275,0.36147186147186144,0.5685785536159601,0.5047846889952153,1.0,0.85,0.4443168771526981,0.0,0.2084534101825168,0.3977777777777778,0.08823529411764706,0.02526487367563162,0.4279228149829739,0.4118967452300786,0.08729472774416594,0.6885906040268457,0.07705479452054795,0.08075601374570447,0.0,0.43935926773455375,0.4328018223234624,0.12926391382405744,0.4377142857142857,0.07705479452054795,0.04746044962531224,0.07521367521367521,0.1890359168241966,0.038810900082576386,0.08729472774416594,0.0,0.038810900082576386,0.18567389255419417,0.5705368289637952,0.5924050632911393,0.48056537102473496,0.3997772828507795,0.47017543859649125,0.18584905660377357,0.19259962049335863,0.4150731158605174,0.0,0.37486338797814206,0.1935483870967742,0.1702325581395349,0.3793859649122807,0.09868995633187773,0.42630385487528344,0.026938775510204082,0.21428571428571427,0.45098039215686275,0.42954545454545456,0.0,0.20961538461538462,0.08729472774416594,0.19128787878787878,0.16697588126159554,0.39622641509433965,0.026101141924959218,0.8205499276410999,0.1724137931034483,0.1801125703564728,0.03284072249589491,0.0,0.17680074836295603,0.18567389255419417,0.1746031746031746,0.06881903143585387,0.5530864197530864,0.7185792349726776,0.4662004662004662,0.7945791726105563,0.4198645598194131,0.5011933174224343,0.6444444444444445,0.20152817574021012,0.2084534101825168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_28,0.0,0.3946784922394678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016976556184316895,0.007205764611689352,0.0,0.24554455445544554,0.8974358974358975,0.9473684210526315,0.47479484173505276,0.09106678230702515,0.5047846889952153,0.1958174904942966,0.0,0.228515625,0.037953795379537955,0.0457190357439734,0.4279228149829739,0.4134831460674157,0.6380208333333334,0.536019536019536,0.85,1.0,0.5029868578255675,0.0,0.2443125618199802,0.407158836689038,0.09106678230702515,0.02526487367563162,0.4279228149829739,0.39005524861878454,0.09012131715771231,0.8126801152737753,0.06881903143585387,0.07246376811594203,0.0,0.4166666666666667,0.4328018223234624,0.16266173752310537,0.49406175771971494,0.06881903143585387,0.04225352112676056,0.07890222984562607,0.2237354085603113,0.03368940016433854,0.09012131715771231,0.0,0.04052936311000827,0.22254616132167152,0.6107554417413572,0.6684350132625995,0.4548611111111111,0.44649021864211735,0.47017543859649125,0.2227626459143969,0.2275390625,0.3869900771775083,0.0,0.37486338797814206,0.228515625,0.20382775119617225,0.38852097130242824,0.1252236135957066,0.42630385487528344,0.026938775510204082,0.2189922480620155,0.4279228149829739,0.48699763593380613,0.0,0.2119460500963391,0.09012131715771231,0.228515625,0.18455743879472694,0.45098039215686275,0.026101141924959218,0.9473684210526315,0.20613614573346117,0.1980952380952381,0.027777777777777776,0.0,0.19468186134852802,0.22017458777885549,0.17570093457943925,0.06070826306913996,0.5964467005076142,0.8258345428156749,0.4426605504587156,0.9353846153846154,0.47479484173505276,0.5322777101096224,0.7619047619047619,0.23697148475909538,0.2443125618199802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_29,0.0,0.4958382877526754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47306791569086654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.010441767068273093,0.0,0.20613614573346117,0.5666251556662516,0.5341463414634147,0.5725,0.07063829787234042,0.6066411238825032,0.1702325581395349,0.0,0.1901608325449385,0.026938775510204082,0.03453947368421053,0.49228944246737844,0.7668539325842697,0.6596306068601583,0.5193236714975845,0.4443168771526981,0.5029868578255675,1.0,0.0,0.20613614573346117,0.5102040816326531,0.07063829787234042,0.01615508885298869,0.6045918367346939,0.47134502923976607,0.07246376811594203,0.47134502923976607,0.05008347245409015,0.05360134003350084,0.0,0.5011933174224343,0.739972337482711,0.16266173752310537,0.5627329192546584,0.05008347245409015,0.03114754098360656,0.06339814032121724,0.18567389255419417,0.022764227642276424,0.06972789115646258,0.0,0.04052936311000827,0.18455743879472694,0.5627329192546584,0.5138387484957883,0.5,0.5404411764705882,0.624031007751938,0.18473138548539114,0.18584905660377357,0.45601851851851855,0.0,0.4958382877526754,0.1901608325449385,0.16697588126159554,0.4887573964497041,0.13537906137184116,0.5705368289637952,0.037953795379537955,0.1702325581395349,0.499404052443385,0.9147640791476408,0.0,0.1901608325449385,0.06972789115646258,0.1901608325449385,0.17570093457943925,0.5492610837438424,0.016976556184316895,0.47306791569086654,0.1724137931034483,0.1615881809787627,0.016976556184316895,0.0,0.15837937384898712,0.18233082706766918,0.15731370745170192,0.0457190357439734,0.39005524861878454,0.45770567786790267,0.5156626506024097,0.4662004662004662,0.574468085106383,0.5156626506024097,0.6005089058524173,0.1992373689227836,0.1992373689227836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_3,0.27689243027888444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22328244274809161,0.0,0.0023677979479084454,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.00315955766192733,0.00315955766192733,0.8081805359661495,0.0,0.0,0.0,0.0,0.00315955766192733,0.0023677979479084454,0.0,0.0,0.0023677979479084454,0.0,0.8081805359661495,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254374158815612,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.793006993006993,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0023677979479084454,0.6957671957671958,0.0,0.0,0.0,0.00315955766192733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_30,0.0,0.19128787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357563850687623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037953795379537955,0.005595523581135092,0.0,0.9595015576323987,0.2655935613682093,0.2443125618199802,0.19468186134852802,0.06972789115646258,0.21428571428571427,0.6025477707006369,0.0,0.739972337482711,0.03453947368421053,0.04658901830282862,0.1890359168241966,0.18567389255419417,0.22731707317073171,0.2406311637080868,0.2084534101825168,0.2443125618199802,0.20613614573346117,0.0,1.0,0.19128787878787878,0.06972789115646258,0.028618152085036794,0.20152817574021012,0.1637372802960222,0.0457190357439734,0.2249269717624148,0.04833333333333333,0.04833333333333333,0.0,0.18233082706766918,0.2049808429118774,0.05536912751677853,0.20613614573346117,0.044850498338870434,0.03966942148760331,0.03966942148760331,0.7138964577656676,0.044850498338870434,0.051839464882943144,0.0,0.038810900082576386,0.6380208333333334,0.1901608325449385,0.27070707070707073,0.18139097744360902,0.1780693533270853,0.19259962049335863,0.6115384615384616,0.6849865951742627,0.16697588126159554,0.0,0.1801125703564728,0.7138964577656676,0.6750998668442078,0.18679245283018867,0.04833333333333333,0.18791312559017942,0.04833333333333333,0.6465968586387435,0.17790262172284643,0.20267686424474188,0.0,0.6465968586387435,0.0457190357439734,0.7138964577656676,0.6086956521739131,0.18455743879472694,0.037953795379537955,0.2357563850687623,0.6684350132625995,0.6444444444444445,0.038810900082576386,0.0,0.635890767230169,0.7138964577656676,0.6025477707006369,0.037953795379537955,0.1790065604498594,0.2357563850687623,0.17350746268656717,0.22731707317073171,0.2119460500963391,0.23818897637795275,0.2655935613682093,0.8974358974358975,0.8974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_31,0.0,0.9625585023400937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809001097694841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026101141924959218,0.007205764611689352,0.0,0.19128787878787878,0.45265588914549654,0.4246885617214043,0.4328018223234624,0.07613344739093242,0.4610917537746806,0.1812206572769953,0.0,0.17570093457943925,0.01288244766505636,0.022764227642276424,0.6662251655629139,0.4198645598194131,0.4852420306965762,0.5435582822085889,0.3977777777777778,0.407158836689038,0.5102040816326531,0.0,0.19128787878787878,1.0,0.07613344739093242,0.010441767068273093,0.5964467005076142,0.5492610837438424,0.0779777206512425,0.3644251626898048,0.04225352112676056,0.0457190357439734,0.0,0.5823899371069182,0.5248484848484849,0.14467697907188354,0.4246885617214043,0.04225352112676056,0.019448946515397084,0.07613344739093242,0.1713221601489758,0.012067578439259855,0.07613344739093242,0.0,0.03284072249589491,0.1680594243268338,0.4134831460674157,0.4459770114942529,0.5972045743329097,0.43657142857142855,0.6539473684210526,0.1671309192200557,0.17148182665424044,0.5416666666666666,0.0,0.8022922636103151,0.17570093457943925,0.1713221601489758,0.9118541033434651,0.11130742049469965,0.6337662337662338,0.036243822075782535,0.1713221601489758,0.5646766169154229,0.5248484848484849,0.0,0.17350746268656717,0.07613344739093242,0.17350746268656717,0.1478102189781022,0.528554070473876,0.014516129032258065,0.4246885617214043,0.15944700460829492,0.1478102189781022,0.0064,0.0,0.1478102189781022,0.17570093457943925,0.1478102189781022,0.037953795379537955,0.3397231096911608,0.3673913043478261,0.5784190715181933,0.40089086859688194,0.4610917537746806,0.5120192307692307,0.4834905660377358,0.18455743879472694,0.18455743879472694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_32,0.0,0.07613344739093242,0.0015923566878980893,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04920767306088407,0.011254019292604502,0.0,0.06610169491525424,0.09106678230702515,0.09106678230702515,0.09773123909249563,0.9473684210526315,0.09773123909249563,0.09296264118158123,0.0,0.08448275862068966,0.056255247691015954,0.07246376811594203,0.09868995633187773,0.054484492875104776,0.07063829787234042,0.1054481546572935,0.08823529411764706,0.09106678230702515,0.07063829787234042,0.0,0.06972789115646258,0.07613344739093242,1.0,0.03966942148760331,0.09581881533101046,0.08729472774416594,0.7869318181818182,0.07982832618025751,0.1044776119402985,0.1172291296625222,0.0,0.08729472774416594,0.07246376811594203,0.02526487367563162,0.09486510008703221,0.11032656663724624,0.056255247691015954,0.6574440052700923,0.08354866494401378,0.07337883959044368,0.9206106870229007,0.0,0.04052936311000827,0.07705479452054795,0.07705479452054795,0.09296264118158123,0.09877622377622378,0.09781659388646288,0.08455565142364108,0.07989690721649484,0.07989690721649484,0.08261617900172118,0.0,0.09106678230702515,0.08448275862068966,0.0779777206512425,0.07613344739093242,0.016976556184316895,0.08075601374570447,0.04398340248962656,0.07982832618025751,0.09868995633187773,0.07982832618025751,0.0,0.06519898391193904,0.8258345428156749,0.08448275862068966,0.08823529411764706,0.0779777206512425,0.05981465880370682,0.08168529664660361,0.06881903143585387,0.08541846419327007,0.05803195962994113,0.0,0.07521367521367521,0.0779777206512425,0.06070826306913996,0.12021371326803205,0.0625,0.08448275862068966,0.09868995633187773,0.09106678230702515,0.0967741935483871,0.1054481546572935,0.09106678230702515,0.06610169491525424,0.06972789115646258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893
resfindernewid_33,0.0,0.010441767068273093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028618152085036794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49406175771971494,0.003189792663476874,0.0,0.028618152085036794,0.028618152085036794,0.02526487367563162,0.02526487367563162,0.03966942148760331,0.02526487367563162,0.0202757502027575,0.0023677979479084454,0.024429967426710098,0.2237354085603113,0.18344308560677328,0.024429967426710098,0.0136986301369863,0.0136986301369863,0.03114754098360656,0.02526487367563162,0.02526487367563162,0.01615508885298869,0.0023677979479084454,0.028618152085036794,0.010441767068273093,0.03966942148760331,1.0,0.024429967426710098,0.024429967426710098,0.04658901830282862,0.01862348178137652,0.03539094650205761,0.03539094650205761,0.0023677979479084454,0.024429967426710098,0.01615508885298869,0.01779935275080906,0.02526487367563162,0.03539094650205761,0.1901608325449385,0.024429967426710098,0.023596419853539462,0.1637372802960222,0.036243822075782535,0.0023677979479084454,0.1054481546572935,0.024429967426710098,0.01615508885298869,0.03368940016433854,0.02195121951219512,0.02528548123980424,0.02528548123980424,0.02444987775061125,0.02444987775061125,0.030303030303030304,0.0023677979479084454,0.016976556184316895,0.024429967426710098,0.024429967426710098,0.010441767068273093,0.01779935275080906,0.021933387489845652,0.4662004662004662,0.02526487367563162,0.021933387489845652,0.01615508885298869,0.0023677979479084454,0.024429967426710098,0.036243822075782535,0.024429967426710098,0.024429967426710098,0.01779935275080906,0.6380208333333334,0.01862348178137652,0.01862348178137652,0.024429967426710098,0.1992373689227836,0.0023677979479084454,0.019448946515397084,0.01862348178137652,0.01779935275080906,0.03539094650205761,0.023596419853539462,0.027777777777777776,0.021933387489845652,0.02526487367563162,0.02526487367563162,0.03114754098360656,0.03114754098360656,0.021933387489845652,0.021933387489845652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_34,0.0,0.6211340206185567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40089086859688194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01615508885298869,0.007205764611689352,0.0,0.2107795957651588,0.47479484173505276,0.4459770114942529,0.5843828715365239,0.09581881533101046,0.6190476190476191,0.1924170616113744,0.0,0.18567389255419417,0.026101141924959218,0.036243822075782535,0.7447988904299584,0.5266990291262136,0.4852420306965762,0.6274256144890039,0.4279228149829739,0.4279228149829739,0.6045918367346939,0.0,0.20152817574021012,0.5964467005076142,0.09581881533101046,0.024429967426710098,1.0,0.6795727636849133,0.0967741935483871,0.39622641509433965,0.04658901830282862,0.04658901830282862,0.0,0.7185792349726776,0.6232258064516129,0.152014652014652,0.5725,0.04311774461028192,0.03284072249589491,0.09486510008703221,0.1812206572769953,0.024429967426710098,0.09486510008703221,0.0,0.04052936311000827,0.17790262172284643,0.49406175771971494,0.45265588914549654,0.7125340599455041,0.5499383477188656,0.7679324894514767,0.1780693533270853,0.18139097744360902,0.6337662337662338,0.0,0.6337662337662338,0.18567389255419417,0.1812206572769953,0.5863808322824716,0.1054481546572935,0.7496522948539638,0.026101141924959218,0.1890359168241966,0.739972337482711,0.6640211640211641,0.0,0.1924170616113744,0.09486510008703221,0.18344308560677328,0.16589434661723818,0.5903919089759798,0.027777777777777776,0.4103139013452915,0.1680594243268338,0.15731370745170192,0.01862348178137652,0.0,0.15412844036697249,0.17790262172284643,0.15307057745187902,0.052719665271966525,0.3382978723404255,0.39313399778516056,0.7619047619047619,0.4166666666666667,0.5863808322824716,0.5924050632911393,0.4817432273262662,0.19468186134852802,0.19468186134852802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
